ano,nota,drive_id,url
2020,40.0,16SBPdG7T3bMNiJG5S5KypD_Ig_2v9Mq-,https://drive.google.com/file/d/16SBPdG7T3bMNiJG5S5KypD_Ig_2v9Mq-/view
2020,41.0,1yraRK3VurU7RBWnNMEmjTgSXtNq9MlCZ,https://drive.google.com/file/d/1yraRK3VurU7RBWnNMEmjTgSXtNq9MlCZ/view
2020,37.33,1pXDcUuwAlMcQD9Mov4fBzlazoxhUoSFN,https://drive.google.com/file/d/1pXDcUuwAlMcQD9Mov4fBzlazoxhUoSFN/view
2020,34.0,10NmxvEzWJE7kW8gRt7NpgHz6IlrYsQ-3,https://drive.google.com/file/d/10NmxvEzWJE7kW8gRt7NpgHz6IlrYsQ-3/view
2020,31.0,1DObQNN4D3QH1RZjm3aS1f-mZzd6ou3ao,https://drive.google.com/file/d/1DObQNN4D3QH1RZjm3aS1f-mZzd6ou3ao/view
2019,42.0,1FJioAB0y3kuTgtM4t_yJhHppiJYk0-jT,https://drive.google.com/file/d/1FJioAB0y3kuTgtM4t_yJhHppiJYk0-jT/view
2019,35.0,1pYqw42zDwE2zen8Lq46wIBvseK4SgnnB,https://drive.google.com/file/d/1pYqw42zDwE2zen8Lq46wIBvseK4SgnnB/view
2019,38.0,1YZeE7Tu8D6cFA3F3G810Qk69lJQaXGMM,https://drive.google.com/file/d/1YZeE7Tu8D6cFA3F3G810Qk69lJQaXGMM/view
2019,33.0,1NIfdooTWJL9oPcy6emafkgNhlUa2mVF-,https://drive.google.com/file/d/1NIfdooTWJL9oPcy6emafkgNhlUa2mVF-/view
2019,25.0,1-DTvtscVuljVKI2uTXphAu-PICUbObfQ,https://drive.google.com/file/d/1-DTvtscVuljVKI2uTXphAu-PICUbObfQ/view
2019,37.0,1RfOT9poVYvACwFYFw_EU-L-e7sbeFjA7,https://drive.google.com/file/d/1RfOT9poVYvACwFYFw_EU-L-e7sbeFjA7/view
2019,40.0,1YXnnCZnSED7SBcYNxedR_Ian9q2TxwjW,https://drive.google.com/file/d/1YXnnCZnSED7SBcYNxedR_Ian9q2TxwjW/view
2019,42.0,10n_pkzsoMpyjdUFKF9_1zTDyPXlf-JUp,https://drive.google.com/file/d/10n_pkzsoMpyjdUFKF9_1zTDyPXlf-JUp/view
2019,41.0,1JYnjsWSKlZGozjUZIb0j9CVbM1LlcthL,https://drive.google.com/file/d/1JYnjsWSKlZGozjUZIb0j9CVbM1LlcthL/view
2019,40.0,1EmEBiQVaFIkl9GVqOSRiEp4fOFi2vcz3,https://drive.google.com/file/d/1EmEBiQVaFIkl9GVqOSRiEp4fOFi2vcz3/view
2019,45.0,1DK1wZ-lR2UwRa2pe811NKhUckpLTci_b,https://drive.google.com/file/d/1DK1wZ-lR2UwRa2pe811NKhUckpLTci_b/view
2019,36.0,1UN6Rk11r-a1dsC2gBg3nTBrImeS7NO84,https://drive.google.com/file/d/1UN6Rk11r-a1dsC2gBg3nTBrImeS7NO84/view
2019,25.0,1DG5_uhoRyjiXJFOCmDs07kNIY-OMDKki,https://drive.google.com/file/d/1DG5_uhoRyjiXJFOCmDs07kNIY-OMDKki/view
2019,30.0,15LYQCrDMzDo5729N-mEQRC6Od1S0Ez1p,https://drive.google.com/file/d/15LYQCrDMzDo5729N-mEQRC6Od1S0Ez1p/view
2019,46.0,1bicJTbJPb7fSEwMXeti5qOJBpvn-M6OT,https://drive.google.com/file/d/1bicJTbJPb7fSEwMXeti5qOJBpvn-M6OT/view
2019,35,13KOCrr_RqkbVTGTNaV_3r3gTLdeWkzhJ,https://drive.google.com/file/d/13KOCrr_RqkbVTGTNaV_3r3gTLdeWkzhJ/view
2019,35.0,1xSpq371TtcFOTQ43nVMifg6bdEP1oOnt,https://drive.google.com/file/d/1xSpq371TtcFOTQ43nVMifg6bdEP1oOnt/view
2019,48.0,1pm7vmJgfny3dXAVtdxNmUVBwpmT53tFd,https://drive.google.com/file/d/1pm7vmJgfny3dXAVtdxNmUVBwpmT53tFd/view
2019,38.0,1kVxqdX3VJ8xtwAe9PF5NCdLyZC3QaWkD,https://drive.google.com/file/d/1kVxqdX3VJ8xtwAe9PF5NCdLyZC3QaWkD/view
2019,50.0,1NAZggZamo__21wwHDm7ZKT_cnZwrdTqO,https://drive.google.com/file/d/1NAZggZamo__21wwHDm7ZKT_cnZwrdTqO/view
2019,30.0,1BXSLhe9-JQrCIBt0hyN8iID-KT32epi3,https://drive.google.com/file/d/1BXSLhe9-JQrCIBt0hyN8iID-KT32epi3/view
2019,30.0,1Rj5E0uZiFxCixLzQ-OHogBQJMHTvYoTz,https://drive.google.com/file/d/1Rj5E0uZiFxCixLzQ-OHogBQJMHTvYoTz/view
2019,45.0,1a6NtgvKTau_0icC_0Bst8A2UDJz_k6Ya,https://drive.google.com/file/d/1a6NtgvKTau_0icC_0Bst8A2UDJz_k6Ya/view
2019,40.0,1K78Ybr4eKuf0QStJOyKP_sM9hSX4Qbs-,https://drive.google.com/file/d/1K78Ybr4eKuf0QStJOyKP_sM9hSX4Qbs-/view
2019,35.0,1AO2erMOU9oPomph09_fwXg73PO0zGuNm,https://drive.google.com/file/d/1AO2erMOU9oPomph09_fwXg73PO0zGuNm/view
2019,30.0,1o6xgnuw-Oin043gSr9tl66rqjsyEfH1b,https://drive.google.com/file/d/1o6xgnuw-Oin043gSr9tl66rqjsyEfH1b/view
2019,40.0,1QxwnC7lRJNdWG8VHcgGIFiwEgvumglDs,https://drive.google.com/file/d/1QxwnC7lRJNdWG8VHcgGIFiwEgvumglDs/view
2019,38.0,1W7ThT5NwhBw0S7ZKrt5Q0r3P0yKAkc2B,https://drive.google.com/file/d/1W7ThT5NwhBw0S7ZKrt5Q0r3P0yKAkc2B/view
2019,47.0,1B9TUmIT_23DROVS7LDyaxKV7nGgY4g7W,https://drive.google.com/file/d/1B9TUmIT_23DROVS7LDyaxKV7nGgY4g7W/view
2019,35.0,1_CvW_Kz4x0ROdP0DQcSYh_YGtjfRaA9F,https://drive.google.com/file/d/1_CvW_Kz4x0ROdP0DQcSYh_YGtjfRaA9F/view
2019,27.0,1B3Gf7sUZh9SOANn673oAqeTX5T9-tQ7U,https://drive.google.com/file/d/1B3Gf7sUZh9SOANn673oAqeTX5T9-tQ7U/view
