Unidade,Curso,Modalidade,Classificação na carreira,Nota na 1° fase,"Nota na 2° fase, 1° dia","Nota na 2° fase, 2° dia",Nota da redação,Qual o seu ano de ingresso?,Nota final,Envie aqui o espelho da sua redação,Chamada,Classificação no curso de ingresso,Forma de ingresso,Ciências da Natureza,Matemática,Linguagens,Ciências Humanas,Redação,Nota na Competência 1,Nota na Competência 2,Nota na Competência 3,Nota na Competência 4,Nota na Competência 5,Nota final.1,Envie aqui o espelho da sua redação.1
Poli,Engenharia de Computação,Escola Pública (EP),137.0,56.0,48.0,45.0,30.0,2020,517.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),109.0,56.0,49.0,50.0,35.0,2020,537.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,"Pretos, Pardos e Indígenas (PPI)",5.0,67.0,59.5,47.5,36.0,2020,604.81,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),36.0,69.0,62.0,47.5,38.0,2020,620.56,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),34.0,68.0,58.0,53.33,31.0,2020,622.95,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),33.0,75.0,54.5,50.0,32.0,2020,626.11,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,"Pretos, Pardos e Indígenas (PPI)",3.0,64.0,55.5,62.5,31.0,2020,630.37,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),30.0,72.0,56.5,53.33,33.0,2020,632.77,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),25.0,74.0,52.0,60.0,35.0,2020,647.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),21.0,72.0,59.5,58.33,38.0,2020,659.43,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),20.0,68.0,58.0,65.83,37.0,2020,664.62,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),29.0,69.0,66.0,60.0,35.0,2020,675.56,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),293.0,76.0,56.0,63.33,36.5,2020,679.25,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),283.0,67.0,70.5,59.17,44.5,2020,680.38,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),269.0,70.0,68.0,59.17,33.0,2020,683.16,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),259.0,74.0,56.5,67.5,28.5,2020,687.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,"Pretos, Pardos e Indígenas (PPI)",2.0,64.0,64.5,70.83,41.0,2020,688.14,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),14.0,71.0,68.5,62.5,38.0,2020,699.63,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),13.0,76.0,59.5,66.67,34.5,2020,702.05,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),12.0,68.0,51.5,84.17,30.0,2020,704.09,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),203.0,72.0,64.5,67.5,31.5,2020,706.67,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),9.0,68.0,71.5,68.3,40.0,2020,717.85,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),7.0,70.0,64.5,75.0,36.5,2020,724.26,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),84.0,72.0,73.0,72.5,37.5,2020,751.67,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),82.0,76.0,65.5,75.83,38.0,2020,752.58,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),78.0,76.0,69.5,72.5,40.0,2020,754.81,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),72.0,72.0,71.5,75.83,35.0,2020,757.77,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),69.0,78.0,68.5,72.5,43.0,2020,758.89,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),68.0,74.0,66.0,80.0,35.0,2020,760.74,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),66.0,75.0,61.0,84.17,35.0,2020,761.68,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),65.0,77.0,61.5,81.67,36.5,2020,762.42,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),58.0,76.0,57.0,88.33,36.5,2020,765.91,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),53.0,76.0,68.5,78.33,36.5,2020,770.91,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),48.0,73.0,58.5,92.5,37.0,2020,773.7,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),47.0,75.0,79.0,70.0,43.0,2020,774.44,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),31.0,80.0,69.0,78.33,38.0,2020,787.4,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),29.0,69.0,71.5,88.33,40.0,2020,788.32,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),28.0,73.0,70.5,85.0,36.0,2020,788.7,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),25.0,77.0,58.5,93.33,30.0,2020,791.29,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),22.0,72.0,74.5,83.33,38.5,2020,792.77,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),20.0,82.0,65.5,81.67,31.5,2020,794.27,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),155.0,77.0,70.5,82.5,21.5,2020,795.19,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,"Pretos, Pardos e Indígenas (PPI)",1.0,82.0,70.0,79.17,38.5,2020,800.94,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),16.0,80.0,68.5,83.33,33.0,2020,802.4,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),14.0,82.0,67.0,83.33,35.0,2020,804.8,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),13.0,78.0,67.5,87.5,40.0,2020,805.56,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),11.0,76.0,81.5,77.5,42.5,2020,811.48,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),10.0,80.0,61.5,93.33,36.0,2020,812.4,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),8.0,78.0,74.0,87.5,40.0,2020,827.22,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Ampla Concorrência (AC),6.0,82.0,74.5,84.17,46.5,2020,832.6,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Computação,Escola Pública (EP),219.0,0.0,52.5,0.0,25.0,2014,0.0,,,,Fuvest,,,,,,,,,,,,
EEL,Engenharia de Materiais,Ampla Concorrência (AC),1.0,66.0,68.0,63.33,38.5,2020,682.2111111,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,"Pretos, Pardos e Indígenas (PPI)",15.0,39.0,45.83,24.17,29.33,2020,377.78,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,"Pretos, Pardos e Indígenas (PPI)",26.0,40.0,74.5,22.5,30.0,2020,471.48,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),134.0,60.0,42.5,42.5,30.0,2020,505.56,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),52.0,50.0,57.0,41.67,34.5,2020,514.09,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),47.0,45.0,66.0,43.33,39.5,2020,531.1,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),44.0,66.0,45.0,41.67,31.0,2020,533.34,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),40.0,56.0,46.5,52.5,31.5,2020,537.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),111.0,54.0,54.5,48.33,40.0,2020,542.77,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),37.0,57.0,55.0,45.0,38.0,2020,544.44,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),15.0,59.0,60.0,48.0,31.5,2020,578.52,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),18.0,48.0,83.0,57.5,26.5,2020,646.11,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),145.0,67.0,56.5,71.67,40.0,2020,675.38,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Escola Pública (EP),0.0,61.0,73.5,65.83,38.0,2020,690.36,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),99.0,74.0,47.0,82.5,28.5,2020,705.74,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),90.0,77.0,61.0,66.67,35.0,2020,710.75,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),192.0,73.0,73.5,59.17,44.5,2020,712.6,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),127.0,72.0,67.0,67.5,31.5,2020,715.0,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),178.0,66.0,71.5,70.0,40.0,2020,716.11,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),54.0,68.0,72.0,67.5,43.5,2020,716.85,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),53.0,78.0,64.33,64.17,33.33,2020,717.22,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),66.0,71.0,67.67,69.17,38.67,2020,719.1,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),156.0,74.0,65.0,69.17,40.0,2020,721.31,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),70.0,73.0,69.5,66.67,38.0,2020,724.27,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),254.0,71.0,71.5,69.7,38.5,2020,733.63,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),38.0,73.0,66.0,73.33,39.0,2020,734.8,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),37.0,68.0,73.5,71.67,38.0,2020,735.75,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),45.0,78.0,54.5,80.0,27.5,2020,737.22,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Materiais ou Metalúrgica,Ampla Concorrência (AC),24.0,79.0,60.0,81.67,36.5,2020,764.83,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,"Pretos, Pardos e Indígenas (PPI)",13.0,40.0,42.0,30.0,28.0,2020,388.15,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,"Pretos, Pardos e Indígenas (PPI)",12.0,50.0,66.0,17.5,21.5,2020,463.52,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Escola Pública (EP),30.0,47.0,65.0,25.83,43.0,2020,476.84,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Escola Pública (EP),24.0,59.0,38.0,45.83,25.0,2020,497.95,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Escola Pública (EP),21.0,52.0,52.0,43.3,31.5,2020,510.26,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Escola Pública (EP),20.0,54.0,50.0,45.0,33.5,2020,516.67,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Escola Pública (EP),10.0,66.0,61.5,40.0,36.5,2020,582.78,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),92.0,72.0,64.0,61.67,29.5,2020,685.57,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),91.0,76.0,59.0,62.5,33.0,2020,686.48,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),90.0,66.0,61.0,71.67,33.0,2020,686.68,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),86.0,74.0,77.5,46.67,40.0,2020,687.97,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),87.0,74.0,55.0,69.17,28.0,2020,687.97,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),77.0,74.0,50.0,76.67,31.5,2020,696.31,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),74.0,67.0,72.0,63.33,41.5,2020,699.25,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),0.0,74.0,64.0,64.0,37.0,2020,700.74,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),71.0,69.0,74.5,59.17,38.5,2020,701.12,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),57.0,68.0,72.0,66.67,43.5,2020,714.09,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,Ampla Concorrência (AC),44.0,74.0,68.9,68.4,37.0,2020,731.74,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Minas,"Pretos, Pardos e Indígenas (PPI)",0.0,78.0,70.0,65.0,30.0,2020,738.89,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,"Pretos, Pardos e Indígenas (PPI)",49.0,31.0,41.5,34.17,31.5,2020,367.05,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,"Pretos, Pardos e Indígenas (PPI)",11.0,49.0,38.0,24.17,24.5,2020,388.71,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),0.0,44.0,56.0,17.0,35.0,2020,406.3,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),61.0,40.0,54.5,24.17,30.0,2020,410.38,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,"Pretos, Pardos e Indígenas (PPI)",15.0,36.0,86.0,11.67,33.0,2020,458.9,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),36.0,43.0,48.0,43.33,25.0,2020,463.69,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),33.0,51.0,56.5,28.33,31.0,2020,471.66,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),27.0,50.0,52.0,37.5,26.5,2020,483.52,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),24.0,54.0,54.0,32.5,34.5,2020,488.33,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),22.0,58.0,39.0,47.5,23.5,2020,503.15,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),18.0,59.0,49.5,40.0,28.5,2020,516.85,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Escola Pública (EP),28.0,51.0,60.5,47.5,20.0,2020,548.89,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),80.0,56.0,64.5,40.83,38.0,2020,558.51,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),91.0,62.0,49.0,54.17,24.5,2020,573.53,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),80.0,63.0,58.5,47.17,31.5,2020,585.57,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),66.0,65.0,59.33,50.83,33.33,2020,607.94,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),65.0,66.0,52.5,56.67,32.5,2020,608.34,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),77.0,64.0,60.0,55.0,33.0,2020,620.37,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),41.0,66.0,58.0,65.0,35.0,2020,654.44,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),40.0,63.0,61.5,65.0,30.0,2020,655.0,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),38.0,67.0,65.5,56.67,36.5,2020,655.38,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),35.0,73.0,64.0,54.17,33.0,2020,664.27,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),34.0,68.0,59.0,65.0,31.0,2020,665.19,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),30.0,66.0,61.5,66.67,34.5,2020,671.68,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),29.0,71.0,66.0,56.67,31.5,2020,671.86,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),28.0,72.0,65.0,59.17,34.5,2020,680.57,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),26.0,65.0,65.0,67.5,40.0,2020,682.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),24.0,75.0,67.0,56.67,38.5,2020,690.01,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Petróleo,Ampla Concorrência (AC),37.0,62.0,90.5,68.44,31.0,2020,759.43,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",0.0,50.0,39.5,24.5,25.0,2020,398.0,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,55.0,40.0,51.67,30.0,2020,509.26,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,50.0,60.0,48.33,33.0,2020,546.3,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,70.0,72.0,62.5,41.0,2020,707.59,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,62.0,75.0,70.0,39.5,2020,710.0,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,73.0,59.5,82.5,31.5,2020,743.7,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,75.0,75.0,65.83,46.0,2020,747.22,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,74.0,67.5,77.5,39.5,2020,757.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,79.0,76.0,65.83,43.0,2020,765.37,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,71.0,73.0,79.17,36.5,2020,770.19,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,74.0,74.5,94.0,28.0,2020,777.0,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),87.0,80.0,68.5,75.83,36.0,2020,777.3962962999999,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,80.0,68.5,75.83,36.0,2020,777.41,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,75.0,68.5,84.17,41.0,2020,786.67,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),59.0,77.0,70.5,80.83,41.0,2020,789.6185184999999,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,78.0,66.5,85.83,33.0,2020,796.67,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,84.0,75.0,90.0,46.5,2020,861.11,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",0.0,45.0,56.5,20.0,36.0,2020,421.66,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",0.0,45.0,47.5,35.0,33.0,2020,441.67,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",0.0,50.0,40.0,50.83,25.0,2020,487.96,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",0.0,60.0,52.0,30.54,30.0,2020,501.11,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,56.0,59.0,44.17,33.0,2020,551.3,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,53.0,59.0,50.0,36.5,2020,559.63,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,62.0,64.0,48.33,33.5,2020,604.07,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Escola Pública (EP),0.0,70.0,24.0,58.0,36.0,2020,655.37,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,72.0,73.5,60.83,38.5,2020,714.44,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,70.0,68.0,78.33,38.0,2020,747.04,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,77.0,62.5,77.5,40.0,2020,751.85,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,76.0,64.0,78.33,36.5,2020,755.93,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,76.0,70.5,72.5,38.5,2020,758.15,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,75.0,72.5,71.67,41.5,2020,758.33,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,78.0,67.5,75.0,43.0,2020,763.89,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,81.0,56.0,83.33,23.5,2020,764.44,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,72.0,74.5,75.83,42.0,2020,767.78,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,74.0,70.5,80.0,40.5,2020,775.74,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,79.0,72.5,75.83,38.0,2020,787.04,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,77.0,70.5,80.83,41.0,2020,789.63,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,78.0,70.5,80.0,40.0,2020,790.56,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,74.0,74.5,80.83,36.5,2020,791.85,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,79.0,76.5,73.33,45.0,2020,792.04,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,79.0,77.0,75.0,42.0,2020,799.26,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,78.0,83.5,72.5,45.0,2020,808.89,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,83.0,74.0,82.5,44.5,2020,829.07,,,,Fuvest,,,,,,,,,,,,
Poli,Engenharia de Produção,Ampla Concorrência (AC),0.0,82.0,69.5,96.67,36.5,2020,857.59,,,,Fuvest,,,,,,,,,,,,
EESC,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",33.0,30.0,21.0,3.3,15.5,2020,192.1111111,,,,Fuvest,,,,,,,,,,,,
EESC,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",20.0,34.0,35.0,17.5,18.0,2019,300.9259259,,,,Fuvest,,,,,,,,,,,,
EESC,Engenharia de Produção,"Pretos, Pardos e Indígenas (PPI)",15.0,41.0,52.0,7.5,35.0,2020,350.1851852,,,,Fuvest,,,,,,,,,,,,
EESC,Engenharia de Produção,Escola Pública (EP),33.0,50.0,48.5,38.33,30.0,2020,474.6185185,,,,Fuvest,,,,,,,,,,,,
EESC,Engenharia de Produção,Escola Pública (EP),34.0,57.0,52.0,29.17,31.5,2020,481.6777778,,,,Fuvest,,,,,,,,,,,,
EESC,Engenharia de Produção,Escola Pública (EP),33.0,57.0,54.0,27.5,31.5,2020,482.7777778,,,,Fuvest,,,,,,,,,,,,
